run,run_type,filename,BCM2_Q,ps5,ps6,h_esing_Eff,p_esing_Eff,hDead,pDead
23876,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23876_-1.root,31.938,-1,1,0.9984,0.952,1,1
23880,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23880_-1.root,17.907,1,-1,0.9987,0.901,1,1
23881,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23881_-1.root,21.921,-1,1,0.9991,0.8971,1,1
23882,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23882_-1.root,24.935,-1,1,0.9987,0.8924,1,1
23883,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23883_-1.root,24.517,-1,1,0.9985,0.9267,1,1
23884,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23884_-1.root,25.704,-1,1,0.9989,0.8872,1,1
23885,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23885_-1.root,12.599,-1,1,0.9989,0.9394,1,1
23892,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23892_-1.root,40.002,-1,1,0.9986,0.8974,1,1
23893,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23893_-1.root,35.92,-1,1,0.9989,0.8912,1,1
23894,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23894_-1.root,35.931,-1,1,0.9986,0.8688,1,1
23895,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23895_-1.root,36.741,-1,1,0.9991,0.8976,1,1
23896,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23896_-1.root,22.491,-1,1,0.9987,0.8488,1,1
23904,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23904_-1.root,34.018,-1,1,0.9986,0.9312,1,1
23905,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23905_-1.root,33.155,-1,1,0.9987,0.935,1,1
23906,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23906_-1.root,33.035,-1,1,0.9984,0.9318,1,1
23907,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23907_-1.root,35.121,-1,1,0.9989,0.9353,1,1
23908,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23908_-1.root,18.955,-1,1,0.9979,0.9692,1,1
23942,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23942_-1.root,16.062,-1,1,0.9983,0.9652,1,1
23943,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23943_-1.root,4.947,-1,1,0.9975,0.9533,1,1
23944,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23944_-1.root,33.725,-1,1,0.9986,0.9349,1,1
23945,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23945_-1.root,21.594,-1,1,0.9992,0.937,1,1
23946,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23946_-1.root,35.107,-1,1,0.9984,0.9323,1,1
23947,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23947_-1.root,34.576,-1,1,0.9985,0.9321,1,1
23950,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23950_-1.root,40.482,-1,1,0.9987,0.9355,1,1
23951,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23951_-1.root,43.345,-1,1,0.9988,0.9296,1,1
23952,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23952_-1.root,35.271,-1,1,0.9985,0.9359,1,1
23953,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23953_-1.root,34.731,-1,1,0.999,0.9302,1,1
23954,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_23954_-1.root,17.831,-1,1,0.9987,0.9643,1,1
24598,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24598_-1.root,56.928,-1,1,0.9952,0.9875,1,1
24599,PI-SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24599_-1.root,57.619,-1,1,0.9961,0.9869,1,1
