run,run_type,filename,BCM2_Q,ps5,ps6,h_esing_Eff,p_esing_Eff,hDead,pDead
24310,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24310_-1.root,24.935,-1,1,0.9991,0.9361,1,1
24311,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24311_-1.root,24.782,-1,1,0.9986,0.9319,1,1
24312,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24312_-1.root,27.413,-1,1,0.9985,0.9338,1,1
24313,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24313_-1.root,35.183,-1,1,0.9984,0.9348,1,1
24314,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24314_-1.root,23.21,-1,1,0.9987,0.9354,1,1
24315,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24315_-1.root,19.997,-1,1,0.9989,0.9345,1,1
24316,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24316_-1.root,23.471,-1,1,0.9986,0.9329,1,1
24317,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24317_-1.root,24.729,-1,1,0.9987,0.9351,1,1
24318,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24318_-1.root,4.679,-1,1,0.9985,0.9661,1,1
24376,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24376_-1.root,15.754,-1,1,0.999,0.9335,1,1
24377,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24377_-1.root,24.277,-1,1,0.9986,0.9368,1,1
24378,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24378_-1.root,20.015,-1,1,0.9989,0.9359,1,1
24379,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24379_-1.root,24.072,-1,1,0.9986,0.9312,1,1
24380,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24380_-1.root,24.348,-1,1,0.9987,0.9365,1,1
24381,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24381_-1.root,24.597,-1,1,0.9986,0.9319,1,1
24382,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24382_-1.root,24.929,-1,1,0.9986,0.9354,1,1
24383,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24383_-1.root,25.181,-1,1,0.9988,0.936,1,1
24384,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24384_-1.root,12.635,-1,1,0.9986,0.9581,1,1
24415,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24415_-1.root,3.257,-1,1,0.9986,0.9902,1,1
24416,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24416_-1.root,21.409,-1,1,0.9987,0.9911,1,1
24417,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24417_-1.root,25.727,-1,1,0.9983,0.9914,1,1
24418,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24418_-1.root,26.266,-1,1,0.9988,0.9894,1,1
24419,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24419_-1.root,23.851,-1,1,0.9987,0.9896,1,1
24421,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24421_-1.root,3.37,-1,1,0.9984,0.986,1,1
24422,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24422_-1.root,15.345,-1,1,0.9987,0.9905,1,1
24423,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24423_-1.root,12.147,-1,1,0.9989,0.9952,1,1
24558,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24558_-1.root,34.807,-1,1,0.9949,0.9881,1,1
24602,PI+SIDIS,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_24602_-1.root,34.632,-1,1,0.9972,0.9862,1,1
