run,mean,std_dev,amplitude,nevents
24914,9.47924,1.98755,310.84229,7582
24915,9.50948,1.99692,499.56078,12225
24916,9.45290,1.97753,478.70126,11628
24917,9.52937,1.96395,59.27006,1424
24920,9.42798,1.92658,534.38913,12666
24921,9.37757,1.97485,246.04242,5965
24924,9.51792,1.97122,456.91671,11070
24927,9.50528,2.00586,271.69924,6675
24928,9.56990,2.02040,771.93320,19065
24929,9.54240,1.96436,506.21434,12187
24930,9.46942,1.98838,340.86928,8304
24933,9.51348,1.99804,537.54627,13136
24934,9.46826,1.99346,484.22549,11842
24935,9.51733,1.94609,484.99030,11541
24938,9.48032,1.98487,731.13918,17730
24939,9.46942,2.01172,318.01337,7830
24943,9.47329,1.96251,819.04290,19683
24944,9.47010,1.97715,767.60819,18581
24945,9.47468,1.98153,526.89336,12784
24946,9.43573,1.99656,344.49975,8399
24947,9.46268,1.98573,345.40179,8384
24948,9.47456,1.96575,907.97078,21860
24949,9.45084,1.97467,808.30194,19551
24950,9.48973,1.99390,511.08083,12425
24951,9.36210,1.94460,289.32065,6908
24952,9.48070,1.95298,562.15394,13465
24953,9.50353,1.96950,783.39043,18903
24954,9.47757,1.95388,759.59624,18226
24955,9.50325,2.00098,343.26306,8400
24956,9.41412,1.93075,310.82857,7353
24957,9.47954,2.01621,256.88886,6334
24958,9.53595,2.00119,497.02268,12191
24959,9.51458,1.98078,512.46021,12417
24960,9.42479,1.99562,48.75995,1188
24961,9.44697,1.98658,303.36556,7369
24962,9.40612,1.93931,280.00975,6667
24964,9.44737,1.99766,300.28553,7334
24965,9.43694,2.00359,169.07578,4146
24966,9.44602,1.95253,138.60070,3314
24969,9.40945,1.98130,355.17204,8651
24970,9.47924,1.96946,387.81368,9360
24971,9.44748,1.96891,385.52651,9306
24972,9.45171,1.98759,391.17112,9507
24974,9.50275,1.99344,173.41707,4228
24975,9.46121,2.03929,172.20803,4267
24981,9.49792,1.99885,230.33890,5619
24982,9.40790,1.96715,248.52175,5998
24985,9.46626,1.97009,360.24497,8698
24986,9.47505,1.96652,358.97191,8658
24987,9.43420,1.96989,325.93628,7867
24988,9.39319,1.88886,144.23597,3378
24991,9.46001,1.99689,250.62862,6122
24992,9.47635,1.96805,240.04781,5800
24994,9.49842,2.02642,249.80415,6187
24995,9.44621,1.97465,236.43517,5712
24998,9.51341,1.98338,323.98033,7859
24999,9.45628,2.00384,309.13804,7566
25000,9.44691,2.00616,141.54654,3475
25001,9.41371,1.97328,131.48547,3180
25002,9.38723,1.98221,176.79510,4298
25003,9.49008,1.93788,164.61218,3910
25004,9.43135,1.99026,239.92261,5894
25005,9.53416,1.99322,218.44557,5304
25006,9.46232,2.00060,233.57934,5719
25007,9.56289,2.00928,302.48296,7447
25008,9.27389,1.95476,39.72934,961
25010,9.62229,1.99827,291.90768,7146
25011,9.58167,2.03991,296.47217,7356
25012,9.43106,1.99110,143.12439,3497
25016,9.48815,1.95914,115.76392,2809
25017,9.50417,1.92411,242.86438,5775
25018,9.56871,1.95475,92.65390,2234
25019,9.56633,1.94319,131.18088,3124
25020,9.45315,1.85774,70.43480,1640
25026,9.49414,2.04114,114.97318,2859
25027,9.47820,1.97573,109.10461,2645
25030,9.58497,1.99979,243.32690,5951
25031,9.61205,2.00719,141.06812,3450
25034,9.51774,1.87025,127.63961,2951
25035,9.54507,1.92843,104.07937,2460
25038,9.60922,2.03264,127.46094,3175
25041,9.48648,1.98034,136.54564,3330
25044,9.54314,1.97939,326.35720,7906
25045,9.48010,1.95430,352.26799,8436
25046,9.38232,1.93641,159.15417,3783
25049,9.54809,1.97811,299.56706,7260
25050,9.47887,1.93331,335.60679,7932
25051,9.43656,1.93513,192.84709,4589
25052,9.49935,1.94292,187.23827,4451
25053,9.45785,1.97305,85.04191,2056
25056,9.47891,1.96465,218.57280,5276
25059,9.49747,1.94839,304.72624,7290
25060,9.50377,2.01856,295.56198,7286
25061,9.53578,1.96808,250.53947,6052
25062,9.53089,2.02815,150.44236,3739
25063,9.52708,2.01186,78.09508,1928
25064,9.54325,1.96996,111.85168,2713
25065,9.56201,1.97126,351.47896,8524
25066,9.49779,1.97348,318.12282,7686
25067,9.58309,1.96137,322.90642,7741
25068,9.44832,1.92269,166.44542,3939
25069,9.50301,1.97515,307.07257,7458
25070,9.48605,1.98334,282.86469,6907
25071,9.45266,1.97352,328.68304,7998
25072,9.50194,1.94731,180.40797,4306
25073,9.50100,1.94077,96.47592,2320
25074,9.45819,1.96594,132.50312,3184
25076,9.39402,1.91845,186.88692,4396
25077,9.41229,1.95359,173.09622,4155
25078,9.50187,1.93407,189.47797,4496
25079,9.49178,1.95105,107.71159,2568
25080,9.47644,1.88296,108.72532,2522
25083,9.57226,2.00236,131.10429,3193
25084,9.49867,1.94729,270.50927,6440
25085,9.40523,1.92562,163.01110,3869
25086,9.48743,1.97082,219.65763,5294
25087,9.37156,1.90675,78.29962,1854
25088,9.50595,2.01490,82.66287,2024
25091,9.49156,1.96847,23.51686,565
25092,9.50642,2.00729,134.03919,3287
25093,9.45592,2.02929,141.85717,3525
25096,9.52070,2.01209,260.74255,6412
25097,9.45292,1.96965,255.63765,6197
25098,9.43795,1.96379,276.10529,6644
25099,9.46785,1.98320,112.96831,2737
25102,9.53679,1.96408,268.65425,6459
25103,9.56367,2.00600,195.32097,4791
25104,9.55078,1.95904,176.52505,4267
25105,9.48314,1.97584,192.07157,4649
25108,9.54570,1.95520,240.48034,5778
25109,9.52353,2.00451,246.53448,6041
25110,9.43023,1.95406,254.85200,6096
25111,9.49345,2.02475,133.11285,3289
25112,9.49545,1.94063,134.15624,3179
25114,9.53273,1.98643,305.18005,7439
25115,9.47318,1.94407,315.25971,7515
25116,9.44807,1.96081,294.45533,7107
25117,9.57600,1.94183,115.59403,2742
25119,9.46205,1.96868,126.13505,3042
25120,9.48792,1.95333,142.60581,3420
25121,9.46052,1.95796,148.47373,3574
25122,9.55786,1.96266,178.33109,4296
25123,9.62166,1.95065,170.41751,4078
25124,9.47911,1.96632,141.65444,3406
25126,9.35580,2.34618,5.68470,161
25127,9.51955,2.03380,93.84705,2336
25128,9.58417,1.97925,92.10244,2232
25129,9.50414,1.97677,102.29524,2483
25130,8.56832,1.48035,5.02520,104
25131,9.48198,1.97645,64.65303,1560
25134,9.52751,1.96278,62.36813,1500
25135,9.49130,1.97058,66.08376,1588
25138,9.52680,1.97215,500.27879,12105
25139,9.57766,2.02747,545.09937,13529
25140,9.59621,1.98355,598.10659,14517
25141,9.49444,1.98754,341.85733,8298
25146,9.53481,1.98735,264.05989,6428
25147,9.45002,1.88225,73.12111,1702
25148,9.50988,1.98876,226.20427,5515
25149,9.47344,1.89500,217.54571,5085
25150,9.50119,1.94538,290.48966,6964
25151,9.41798,1.96107,157.85171,3791
25154,9.51787,1.98336,145.40004,3538
25157,9.60015,1.98374,131.08735,3186
25158,9.46720,1.96939,225.93218,5499
25162,9.52856,1.96754,394.07807,9495
25163,9.54048,1.97635,221.07968,5318
