run,mean,std_dev,amplitude,nevents,chi2,ndf,chi2_ndf
24023,8.933969355852145,1.7124714840571562,3.6022704980467006,103,19.89388905969432,24,0.82891204415393
24024,8.795019663350162,1.74284958999519,18.552881402828646,535,41.79683356274987,26,1.6075705216442258
24026,8.88585984261904,1.724025176619576,11.285075403587495,333,40.52291381318702,26,1.5585736081995007
24032,8.908067539252329,1.7129390986047925,16.946013737948583,489,36.381349208656026,27,1.3474573780983714
24039,9.152312673415818,1.9512258382174927,2.895864618514822,87,27.45443566256593,24,1.1439348192735805
24040,9.088633937462793,1.9904907444995241,15.580708376026127,506,32.441279509111666,30,1.0813759836370556
24041,8.976238047860539,1.70206096328828,23.40716355767084,686,25.735920299296836,27,0.9531822333072902
24042,8.96606994323341,1.722384368365615,23.748116729801573,690,32.849307164225166,27,1.2166410060824135
24043,8.850123175391094,1.830909732121587,10.401742135843667,323,33.32100739690069,28,1.1900359784607388
24047,8.720595306232594,2.0880294260303094,19.797590902527674,669,47.70852626885913,29,1.645121595477901
24048,8.98834368427861,1.887159451133186,18.71923310398264,594,35.74926658879353,29,1.2327333306480528
24049,8.83583922678898,1.8887203310769047,23.396849002246455,750,36.210109483635435,29,1.248624464952946
24050,8.554878021957865,1.7531762294214073,24.117812680034767,713,35.35716680445751,27,1.3095246964613894
24051,9.127144444431224,1.6975381411281951,20.021411377978627,566,59.804621032700744,26,2.3001777320269516
24054,8.834097391001814,1.5943152782432688,26.826107393598328,750,46.05499195173038,24,1.9189579979887659
24055,8.694896515697803,1.9257526238264784,24.30884313243548,767,38.422200425017685,28,1.3722214437506317
24056,8.802626909024207,1.9033915177847167,24.97616666105193,784,51.25980606272316,28,1.83070735938297
24057,9.180672708743726,2.068420470544162,20.056128617453,667,57.33228031683366,30,1.911076010561122
24058,8.669470942412374,1.6690038752614276,12.796194778836009,381,40.5057567717479,27,1.5002132137684407
24059,8.994690293749478,1.8464035052572685,6.394927947716172,192,25.07578039238889,27,0.9287326071255144
24060,9.290495075232458,1.8543634707423469,24.439116365404317,770,35.96194569960263,28,1.2843552035572368
24061,8.927294906366534,1.7875823831216957,30.523154303736163,926,32.89732282751919,27,1.2184193639821923
24062,8.920592085861939,1.7914606146925984,28.723685584235376,859,47.45506790887769,26,1.8251949195722188
24063,8.950085762727932,1.958372695374753,23.243397879309565,755,55.64966154182983,29,1.9189538462699942
24064,8.547403980705788,1.9049653659945893,16.25236676348539,515,34.69857306442522,27,1.2851323357194526
24065,8.749988418591439,1.9647293966475115,10.778725660027485,360,63.837633355129995,28,2.2799154769689283
24066,8.853039893493202,1.8692363203602709,12.696945810355935,400,24.135048285444483,28,0.8619660101944459
24067,9.077229115428649,1.672914839441174,23.42220934552875,678,31.24498826110629,26,1.2017303177348573
24068,8.781872259288637,1.8026278986077622,23.898234960914525,726,69.54383236984106,28,2.483708298922895
24069,8.909124273124913,1.6426328022813528,32.52178337286702,932,35.48639489003399,27,1.3143109218531108
24070,9.20818717868474,1.9611052923169,10.74712306670334,356,45.397369533135134,29,1.5654265356253494
24071,9.009516360759875,1.8409960214069687,25.477925329670615,796,55.44098578550489,27,2.0533698439075887
24072,8.816358209731266,1.8560674814281801,22.86024596645616,717,35.737585799378984,28,1.2763423499778208
24073,8.807332611898468,1.7569446793677108,24.19255277060487,727,53.22303106726319,27,1.9712233728615998
24074,8.908607595440937,1.872560673975652,23.215976910014703,738,47.9431286540179,28,1.7122545947863534
24075,9.052939113524634,1.908800307514843,20.079110378006586,636,64.74436740193235,30,2.158145580064412
24076,8.59592865126883,1.8623003079674598,21.983108668028308,684,45.94187132390566,28,1.6407811187109165
24079,8.887121044505609,1.7362105408806954,22.932641219850566,678,26.27678111169702,26,1.0106454273729624
24080,8.834766868189154,1.9845405433305237,24.62429006813665,786,95.13595814995396,30,3.1711986049984655
24081,9.033798369020642,1.734153816545587,27.247930814791637,815,52.5142209867778,27,1.944971147658437
24082,9.164476446971534,1.778542905697986,24.45255426799949,754,41.7847847732762,27,1.5475846212324518
24084,8.75690772770348,1.8275146144153254,14.631418359387219,444,36.722328828102725,28,1.3115117438608117
24085,8.497030818686595,1.7361617964203415,15.786596227905186,461,54.23220481946368,26,2.085854031517834
24086,9.069862664001167,1.7583058173518054,16.8753371666988,517,35.39215820028577,26,1.361236853857145
24087,8.91962667085018,1.7622778373394845,37.292704222307364,1110,38.14912283115334,27,1.4129304752279015
24089,8.505626841577127,1.9031305032055632,19.666351828909903,610,77.00188701294319,27,2.851921741220118
24091,8.922448156628564,1.978472783759573,14.222196557955618,457,46.71880428897131,30,1.5572934762990438
24092,8.843777208373448,1.8699076279520537,22.61854868495422,710,74.49773811989596,28,2.6606335042819986
24093,8.919970566053607,1.834025327756644,22.84505400392036,708,31.114699823678592,26,1.196719223987638
24094,9.041604864994328,1.8657761104047794,22.335923394949415,710,48.51457237093686,27,1.7968360137384023
24095,8.954583589608363,1.810595079774535,11.612744872625893,359,64.19767663875601,28,2.2927741656698575
24096,9.205459864304043,1.6840132257224412,7.3331516524172615,222,37.64738938785594,27,1.3943477551057755
24097,9.929019545629037,2.1402187571880114,1.6253678572604087,56,9.071679562923869,23,0.39442085056190734
24098,8.651660661127506,1.7069462192795408,22.210691132531284,655,45.168936952050096,25,1.806757478082004
24099,8.891304320088913,1.977977566139117,21.535998513788815,713,34.09429431697932,30,1.1364764772326441
24100,9.092035528657542,1.7411523722530269,20.266874045128024,588,45.27145860898518,26,1.74120994649943
24101,8.861165583806974,1.9801610009396546,20.085353773411022,676,52.559138306808705,30,1.7519712768936235
24103,9.233834602031402,1.8972267787411192,13.703779956314618,444,41.07449121497822,28,1.4669461148206506
24104,9.217632853261561,1.792156497964975,32.617203162086575,981,87.7189232226066,27,3.2488490082446893
24110,8.990573761652962,1.749663794541489,19.70310028689384,591,39.55577083023658,26,1.5213758011629455
24111,8.893450282899718,2.0488016141592653,16.661846970562824,561,39.67903560465336,30,1.322634520155112
24112,8.693152838352509,1.8359985574666988,21.92680341022603,693,44.12155516822029,27,1.6341316728970479
24113,8.992796936121682,1.7049501659157527,13.632569882252726,405,38.785446162263,25,1.55141784649052
24116,9.247518848030982,1.8192513084170356,16.680499081480118,508,27.57278720493822,27,1.0212143409236378
24117,9.039078081906181,1.8382491245907162,17.812416896698625,544,33.25478348933402,28,1.1876708389047863
24120,8.984790064030461,1.846180104548855,26.9066266734683,846,32.84789343582043,27,1.216588645771127
24121,8.744173231998824,1.8863364881258562,25.25106541349306,796,39.80609788098135,28,1.421646352892191
24122,8.726235185032216,1.8446966117167962,24.83820845834843,773,57.75954503556698,28,2.062840894127392
24123,8.829675779242995,1.6395282857010882,25.032117414087953,717,38.62087396116676,25,1.5448349584466703
24125,8.714334467239375,1.4058787720046575,12.134494012577187,305,18.955593957294905,21,0.9026473312997574
24126,9.000731567066778,1.75570419152867,22.157987041694224,668,26.979001394043006,26,1.0376538997708848
24127,9.106505221943136,1.7997592051083595,20.190681212005718,605,64.5577506055038,27,2.3910278002038443
24128,8.898730609829665,1.9043808492695635,23.8280749362582,749,47.58897054314893,28,1.6996060908267476
24129,9.084665268039242,1.954023327104796,21.28932139150132,678,56.97889773422847,29,1.964789577042361
24130,8.653763418982653,1.8462861178694014,24.982405093926292,790,47.224243371469,27,1.7490460507951482
24131,8.731200156020627,1.7534945349091027,21.60115838185044,668,48.32897860586971,27,1.7899621705877669
24132,8.770204752491791,1.6159520454195337,19.127669835409936,550,30.79276769690921,25,1.2317107078763683
24133,8.938244670509706,1.858948436230521,23.111331741578283,724,41.01823789694875,27,1.519193996183287
