run,mean,std_dev,amplitude,nevents
24683,7.54343,3.29686,15.56789,683
24684,7.53219,3.41664,20.19529,888
24685,7.32431,3.67221,21.15856,986
24686,7.66042,3.55435,20.41924,919
24687,7.26175,3.94350,31.84201,1577
24688,7.34441,3.63549,37.18110,1746
24690,8.64208,2.96556,25.09382,997
24691,8.75118,3.39507,17.45508,775
24692,8.43667,3.20967,21.94463,930
24693,8.65634,3.26778,21.42493,906
24694,8.45702,2.94361,25.70065,1009
24695,8.41483,3.09537,27.40482,1137
24696,8.97453,4.04801,1.65884,83
24697,8.13841,2.96903,25.33480,1023
24698,7.89537,2.58851,25.53779,935
24699,8.61658,3.03957,25.29346,1026
24701,8.48149,3.26011,26.13536,1111
24702,8.15626,3.01863,19.37295,771
24703,7.89422,2.91368,12.41427,494
24707,8.10210,2.89176,13.40224,512
24708,8.35737,3.14304,11.79011,483
24709,8.27841,2.74083,14.20691,530
24710,8.50412,3.35288,6.28197,273
24713,8.54469,3.12101,29.72827,1201
24714,8.64893,3.20797,30.35660,1274
24715,8.52447,3.29685,27.68714,1192
24716,8.67801,3.09872,30.58721,1252
24717,8.53306,3.07451,30.15153,1227
24718,8.44749,3.30876,28.51364,1227
24719,8.56208,3.17310,26.68156,1125
24720,8.29191,3.17143,20.26512,861
24721,8.54411,3.08048,19.93208,804
24722,8.28867,2.98027,20.80484,826
24723,8.35459,3.06307,18.60796,736
24724,7.69930,2.86056,9.76033,381
24725,8.36968,2.76864,10.95737,401
24726,7.88835,2.43692,9.12562,303
24727,8.54215,3.41145,6.32402,269
24728,8.52129,3.01188,8.52816,336
24729,8.48293,3.42299,8.20430,359
24730,8.35138,2.94888,11.15565,440
24731,8.99353,3.32336,12.30976,526
24732,8.28160,3.34168,9.89584,439
24733,7.69778,2.70938,5.91950,222
24734,8.10997,2.77264,10.60091,400
24736,8.19848,3.20900,11.01182,460
24737,8.12472,3.30880,5.79926,248
24738,8.36768,3.02494,13.52222,539
24739,8.23098,2.84881,14.12841,525
24740,8.61656,3.36925,12.28895,534
24741,8.10341,2.86854,13.56678,513
24742,8.50192,2.89629,15.43472,603
24743,8.34443,2.99432,13.18395,519
24744,7.04532,1.62357,2.81013,78
24745,8.42226,3.21917,8.05594,330
24746,8.01589,3.03384,12.33031,495
24747,8.31377,3.20949,8.43099,347
24748,7.90500,2.66703,4.56021,163
24753,6.24911,1.86683,0.61289,17
24755,8.39712,3.35970,5.68595,244
24756,7.96992,2.90213,8.17536,309
24758,8.19367,2.83482,8.16529,302
24759,8.67390,2.74085,3.61415,129
24766,8.36805,2.95722,12.30992,480
24767,8.47897,2.66950,14.06463,515
