run,mean,std_dev,amplitude,nevents
25162,14.26792,4.62625,386.99074,11269
25163,13.80143,4.41094,227.90152,6265
25164,13.79855,4.51727,218.90257,6187
25165,13.77073,4.43207,244.46677,6825
25166,13.88735,4.48100,218.95200,6069
25167,13.84091,4.42055,279.32081,7703
25168,13.91116,4.61662,311.13193,8829
25169,13.91155,4.58352,265.13708,7493
25170,13.51297,4.15548,177.69229,4514
25171,13.60810,4.23529,152.59133,3950
25181,10.19794,4.11885,492.89689,13283
25182,10.27266,3.97898,418.02711,10938
25183,10.33825,4.05868,381.21138,10024
25184,9.48329,3.68832,275.90744,6323
25185,9.46777,3.65840,268.37780,6072
25187,9.45634,3.65274,264.39938,6019
25189,9.65698,3.84585,278.18490,6734
25190,9.78073,3.86493,272.21681,6573
25192,10.76383,4.30391,558.23800,16401
25193,10.71032,4.27642,487.56993,14147
25194,10.55216,4.17711,552.56941,15926
25195,10.24636,4.08625,367.46463,9912
25196,10.19179,4.06112,308.74984,8336
25197,10.24459,4.04485,340.84829,9131
25198,10.33244,4.07795,355.72828,9667
25200,10.73415,4.24910,615.59239,17880
25201,10.74327,4.18102,713.45311,20514
25202,9.67886,3.72837,359.98702,8486
25203,10.07725,3.99152,653.23057,16692
25204,9.41274,3.57351,280.89529,6212
25205,0.32181,4.80062,530.84332,8194
25206,0.45265,4.80509,503.18399,7967
25207,0.09515,4.82632,582.36597,8731
25208,0.84065,4.54257,425.64281,6777
25210,1.76425,3.40048,220.95020,3182
25211,1.77792,3.44283,220.13430,3214
25214,0.67803,4.61576,383.83966,6047
25217,0.56927,4.67475,511.20783,8029
25218,0.34537,4.73699,568.03605,8729
25219,0.42387,4.64610,603.77968,9221
25220,1.57487,3.51233,241.97640,3485
25221,1.83203,3.32910,218.22098,3150
25222,0.10035,4.82253,446.64716,6675
25227,12.62398,5.91011,680.99555,24494
25228,12.54744,5.96886,562.51083,20418
25229,12.27733,5.56815,303.42871,10316
25230,12.09747,5.85416,240.50447,8559
25233,12.58347,5.40329,348.31490,11616
25234,12.68997,5.46941,365.93034,12312
25235,12.62758,5.50676,363.12655,12350
25236,12.36740,5.54933,188.72308,6426
25237,12.47739,5.22990,204.80746,6640
25240,12.22525,5.68236,129.61275,4526
25241,12.14002,5.77888,121.06869,4292
25247,12.09803,6.08867,349.35327,12900
25248,11.92700,6.06204,350.90591,12867
25249,12.08116,5.87585,166.38972,5969
25251,12.12423,5.88706,161.11868,5803
25252,12.11460,5.93951,155.46462,5631
25255,12.66197,7.06174,840.45790,35852
25256,12.66509,7.15183,596.21861,25697
25257,12.58141,7.28269,491.65594,21446
25258,12.33061,5.72380,708.55803,25076
25259,12.26058,5.69635,662.41966,23339
25262,12.38015,5.87431,787.79982,28543
25263,12.38893,5.85220,827.75792,29895
25264,12.36556,5.96874,691.02343,25346
25265,12.04204,5.18375,448.18198,14485
25266,12.15083,5.22458,436.69820,14209
25269,11.98236,5.16332,292.44952,9437
25272,12.26987,6.03448,705.89409,26145
25273,12.17357,6.06333,754.73875,28020
25275,11.90875,5.90101,413.20889,14911
25276,11.85186,5.86059,415.40049,14901
25277,11.92574,5.91432,397.86971,14399
25279,11.80258,5.22517,297.05106,9645
25280,8.94528,5.14750,661.63067,20459
25281,9.00537,5.05622,681.46818,20883
25282,8.50947,4.39539,333.39527,8818
25283,8.42880,4.58997,349.90421,9578
25286,9.01130,5.19382,761.41371,23819
25287,9.02915,5.09799,683.97104,21070
25288,9.11595,5.13537,474.13618,14674
25289,8.43971,4.54496,406.37030,11075
25290,8.53342,4.67322,372.06514,10378
25293,8.47942,4.94627,398.45865,11702
25295,8.77651,5.35546,752.83883,23914
25296,8.81818,5.29791,688.82869,21720
25298,8.41850,5.64610,488.61594,15972
25299,8.37401,5.84924,135.13845,4536
25300,8.60019,5.67053,542.69974,17920
25301,8.55104,5.63209,382.80493,12578
25303,8.23034,4.50382,234.13933,6277
25305,8.20507,4.46415,388.07778,10321
25306,8.30058,4.38535,190.92261,5012
25309,8.97016,5.16595,650.97973,20210
25310,9.01776,5.20712,177.06271,5536
25311,8.92445,5.19229,437.07996,13615
25312,8.67816,4.40599,346.55449,9202
25313,8.60600,4.42430,360.86583,9646
25314,9.03455,4.98856,290.46198,8755
25315,9.05879,5.20770,664.26428,20842
25316,8.64422,4.45004,372.44244,9971
25317,8.44196,4.90646,398.44322,11600
25318,1.54788,3.64815,372.75830,5496
25319,1.21475,3.74337,383.05754,5465
25320,1.15722,4.07029,117.95674,1785
25321,1.12563,3.86161,192.02345,2761
25322,2.14221,2.98371,194.02296,2696
25323,2.30733,3.05336,193.41180,2786
25328,0.79944,4.15321,436.21040,6348
25329,1.26205,4.00871,470.15798,7155
25330,1.41934,3.90838,367.54388,5596
25331,1.15704,3.93514,508.23769,7505
25333,1.80918,3.30785,217.67922,3094
25334,2.08934,3.08178,212.05812,3007
25336,1.40514,3.53625,277.20992,3884
25337,1.88006,3.22002,226.27620,3190
25338,2.00012,3.13381,210.11368,2953
25340,1.64067,3.29594,234.05043,3249
25341,1.34420,3.53825,137.27100,1922
25342,1.28680,3.66841,184.44158,2608
25343,1.26380,3.47785,223.58187,3039
25344,1.26183,3.75729,394.31422,5693
25345,0.63202,4.31453,221.87003,3230
25356,8.26885,4.55025,763.32199,20755
25357,8.32552,4.63011,729.87713,20148
25358,8.34785,4.53511,695.16053,18871
25359,8.20312,4.16165,449.35473,11231
25360,8.19083,4.24447,448.88703,11439
25363,8.36779,4.89800,888.06419,25727
25364,8.39121,5.01685,1037.77380,30770
25365,8.19022,4.40425,622.85898,16389
