run,mean,std_dev,amplitude,nevents,chi2,ndf,chi2_ndf
24071,8.665982901306542,2.0156266733927435,8.911142915124724,306,40.6646558899306,29,1.4022295134458829
24072,8.676357461264997,1.7479338763270098,8.812472310505768,273,55.35435732606418,28,1.9769413330737209
24073,8.737338476172225,1.79642614363385,9.466756493890992,296,22.28229540760891,28,0.7957962645574611
24074,9.049886995987528,1.7839056482293218,9.514394194313256,289,43.126905929266144,24,1.7969544137194227
24075,9.133551775591153,1.5707630464799636,7.710319720603769,223,25.93128277193532,24,1.0804701154973049
24076,8.582717989717398,1.728214495219163,8.55667312834458,255,26.229724973128924,24,1.092905207213705
24079,9.060272721186788,1.4581523443454234,9.736887393804873,262,14.99295413622492,23,0.6518675711402139
24080,8.84904798650017,1.8288114303485101,9.473272773906169,293,27.623593385784627,28,0.9865569066351653
24081,9.014251784204756,1.8482459942044187,11.599233118550112,360,30.858783014709598,27,1.1429178894336889
24082,9.293979723722076,1.5390040228462443,12.118868974695374,339,31.006822156501084,24,1.2919509231875452
24084,8.599842183198895,1.7986558698098412,6.508424899019647,201,21.033031341926243,28,0.7511796907830801
24085,8.379684732917864,1.7572095572389788,7.485232967338272,223,58.92988821699748,25,2.3571955286798993
24086,9.008483786829835,1.9839350866384442,6.691060117894078,227,52.25063412059542,29,1.8017460041584628
24087,8.896924971954917,1.788580222091593,14.98278817635002,463,35.48277187992742,26,1.364721995381824
24089,8.434072322028586,1.5869613562715916,14.201011648414994,410,32.867931834763134,24,1.3694971597817973
24091,9.085898756370714,1.9745199236740536,8.555784775379287,280,90.70773739482752,29,3.127853013614742
24092,8.805670793349403,1.7520140535104503,15.133253154487084,461,50.84963387983168,27,1.8833197733270992
24093,8.854717255382873,1.8853175258835642,14.576078717954235,468,49.191267279770926,27,1.821898788139664
24094,8.869989480616981,1.8213003705007067,15.147561838933807,468,31.651316207760242,26,1.2173583156830863
24095,9.324548354360418,1.8491112846930686,6.917364475033532,222,56.245719682620305,27,2.0831748030600115
24096,8.896232284671298,1.803197830509394,5.060123139105612,160,25.88603589880087,25,1.0354414359520347
24097,9.682128097054663,2.4669727711485465,1.028093299835286,38,7.808651785946398,21,0.37184056123554277
24098,8.627905450110468,1.6284365745436742,15.762237372722081,450,37.272123042559336,25,1.4908849217023734
24099,8.899225997206253,1.8792158314352634,15.45030809681083,495,35.86593332147954,28,1.2809261900528406
24100,9.226950020169815,1.697465711817886,13.580221031619269,390,41.878212635557716,25,1.6751285054223086
24101,8.841248407784091,1.765470067653025,14.426665011556283,462,39.2130453973475,28,1.400465907048125
24103,9.292000951610722,1.8580142013848502,10.137745536871101,320,30.276069941045233,27,1.121335923742416
24104,9.40144935285459,1.6254030046914518,23.03626660857417,646,64.7664848488921,26,2.491018648034312
24110,8.9543768326805,1.5954535695931669,13.228678489150568,382,28.419482173291605,26,1.0930570066650618
24111,8.959371420639094,2.0813451889126715,11.03970633394709,377,44.534007450656624,31,1.4365808855050524
24112,8.92881936923185,2.0527985209877664,13.712356727649786,455,59.12097863905921,29,2.038654435829628
24113,8.747292605596087,1.8408257758646382,8.61868323371887,271,36.04629638034714,26,1.386396014628736
