run,mean,std_dev,amplitude,nevents
24867,6.82786,4.06267,11.43740,569
24868,5.35563,6.03369,5.20437,315
24870,4.53370,6.15558,9.67734,559
24871,6.60556,5.18913,8.60231,500
24872,4.77392,6.62993,7.98003,494
24873,5.39229,5.67385,9.28341,538
24874,6.66640,4.95033,2.24480,127
24877,9.26112,3.68002,84.28190,3973
24878,9.55538,3.84972,429.54381,21037
24879,9.18373,3.58727,92.35214,4269
24880,9.09847,3.65253,596.72816,28150
24881,9.19937,3.67033,600.35911,28374
24882,8.86250,3.46782,391.71387,17631
24883,8.31595,3.20393,204.08867,8327
24886,8.99399,3.50264,368.36936,16830
24887,9.01803,3.47410,302.97457,13599
24888,8.98443,3.53131,363.14223,16698
24889,8.57167,3.27947,330.51420,14214
24890,8.30374,3.14250,193.76299,7715
24893,8.20722,3.11060,155.01945,6257
24894,8.34706,3.27695,171.24386,7244
24897,8.66652,3.42253,265.23910,11833
24898,8.77435,3.50482,637.76227,29100
24899,8.31463,3.26436,199.17145,8372
24902,8.97714,3.68121,109.72631,5188
24903,8.94245,3.63186,303.85159,14271
24907,8.20183,3.98262,367.20005,18578
24908,8.20859,3.98816,417.40078,21187
24909,7.66384,3.57128,228.82330,10105
24910,7.66299,3.54339,214.80924,9470
24913,8.37739,4.04454,441.53185,22610
24914,8.26289,4.00634,175.01011,8949
24915,8.28736,3.95197,283.51299,14314
24916,8.21086,3.89692,272.57755,13666
24917,7.75988,3.60169,37.08418,1732
24920,7.90566,3.69888,321.61270,15113
24921,7.46977,3.38897,166.41823,7011
24924,7.82979,3.89056,268.08111,13131
24927,8.03147,4.03185,153.73568,7864
24928,8.13951,4.06455,440.63261,22654
24929,8.06931,4.02998,278.42768,14276
24930,7.59062,3.63021,216.52490,9821
24933,8.09440,4.13565,290.84142,15221
24934,8.10929,4.12007,264.10804,13789
24935,8.21117,4.22398,256.18103,13548
24938,8.01252,3.87103,427.53867,21218
24939,8.09173,3.97781,184.53088,9338
24943,8.11466,3.93774,468.68860,23506
24944,8.00803,3.94628,442.14955,22248
24945,8.05898,3.91139,304.68295,15255
24946,7.59254,3.52412,226.37435,9919
24947,7.49718,3.43850,229.15257,9848
24948,8.14123,3.88166,513.66705,25597
24949,8.25460,3.97365,456.11614,23112
24950,7.94625,3.68603,316.46955,14717
24951,7.48160,3.41536,191.93556,8106
24952,7.70575,3.96702,319.06112,15846
24953,8.06236,4.03227,436.47963,22417
24954,8.02887,4.06373,420.24965,21632
24955,7.32991,3.61286,220.56485,9890
24956,7.99402,4.12773,164.16866,8563
24957,8.07971,4.08280,142.68068,7426
24958,8.11788,4.21148,265.60394,14061
24959,8.10302,4.13970,275.73582,14410
24960,8.07188,3.65661,30.43888,1420
24961,7.75815,3.41886,199.10284,8737
24962,7.80920,3.40992,181.53115,7929
24964,7.80573,3.50845,196.35108,8740
24965,7.51866,3.10782,126.42784,4893
24966,7.34583,3.13643,99.05072,3867
24969,8.01978,3.51634,224.26435,10221
24970,7.91882,3.49936,245.07281,11031
24971,7.99829,3.51232,243.38154,11004
24972,7.95554,3.55468,250.38344,11410
24974,7.74020,3.24618,124.21258,4990
24975,7.64347,3.17162,126.87820,5061
24981,7.75884,3.55842,146.76719,6639
24982,7.72135,3.50771,158.31241,7075
24985,7.83255,3.53467,228.24175,10406
24986,7.79858,3.51341,228.99493,10311
24987,7.87486,3.56743,203.59418,9323
24988,7.53134,3.29802,97.14154,3986
24991,7.73084,3.55881,157.96955,7262
24992,7.94378,3.67845,146.83367,6860
24994,7.83522,3.63176,159.25852,7378
24995,7.80870,3.67393,143.15555,6770
24998,7.82416,3.54614,207.25265,9328
24999,7.71854,3.47214,202.65790,9033
25000,7.54765,3.15100,103.95509,4057
25001,7.44587,3.10744,95.74434,3702
25002,7.57098,3.22257,125.19387,5057
25003,7.56752,3.20180,115.22790,4651
25004,7.82773,3.63852,153.10400,6978
25005,7.82854,3.50044,139.44832,6240
25006,7.97347,3.64861,145.39781,6807
25007,7.72324,3.42475,199.35574,8781
25008,7.87934,3.71037,24.42038,1119
25010,9.51904,3.52441,172.99685,7939
25011,9.60119,3.64510,176.37885,8271
25012,8.88757,3.19830,100.07938,4245
25016,9.49577,3.45391,67.90564,3071
25017,9.54046,3.56900,136.54179,6337
25018,9.72590,3.61349,52.88103,2456
25019,9.13858,3.24947,85.05245,3627
