run,mean,std_dev,amplitude,nevents
24279,9.02775,2.35471,23.59636,679
24280,9.03664,2.36668,22.07141,636
24281,9.01193,2.29131,27.33131,768
24282,9.00531,2.44963,23.62407,705
24283,9.10595,2.33159,25.40125,719
24310,8.90008,2.55038,22.84142,708
24311,8.83031,2.29437,25.41686,720
24312,9.03523,2.50764,26.64732,806
24313,9.07562,2.44195,34.42587,1017
24314,9.07096,2.48781,22.43497,677
24315,9.12423,2.56604,19.50879,611
24316,8.64412,2.30360,24.41110,690
24317,9.07173,2.36795,26.29094,757
24318,9.17425,2.31934,2.42380,70
24322,9.27844,2.14600,28.53618,749
24323,8.79008,2.61745,14.59735,470
24324,9.22280,2.28237,26.77090,741
24325,8.99115,2.20542,26.84482,720
24326,9.06281,2.25049,26.15789,715
24327,9.09549,2.21419,23.85869,639
24328,8.94738,2.37233,24.32788,699
24329,9.09011,2.16261,27.78285,739
24330,9.07490,2.26246,21.17595,579
24331,9.10313,2.19574,7.89997,212
24332,9.01287,1.91820,4.04233,97
24335,9.12763,2.26508,2.71806,75
24336,8.89304,2.46788,17.66789,536
24337,8.86077,2.52868,22.52789,690
24338,9.03692,2.30373,25.01050,706
24339,8.97350,2.15166,26.56714,701
24342,9.04200,2.32492,32.22307,912
24343,8.99629,2.20069,30.36455,825
24344,9.08581,2.28047,31.91311,887
24345,8.75829,2.27325,33.37826,927
24346,8.95258,2.32134,31.18621,885
24347,8.99302,2.35903,31.26420,894
24348,9.00269,2.50237,28.55661,870
24349,9.06911,2.31293,6.24996,175
24352,8.75977,2.30764,24.13451,689
24353,8.92593,2.45547,25.89846,767
24354,9.07485,2.28564,24.80033,693
24355,9.05879,2.32626,25.15113,709
24356,8.91595,2.28500,22.39718,623
24357,8.77533,2.33629,20.21342,578
24359,8.95931,2.30757,21.57570,608
24360,9.11416,2.35215,22.11348,635
24363,8.76487,2.32804,5.80354,162
24364,8.58805,2.21062,6.69041,181
24365,9.27382,2.02661,8.92906,220
24366,9.10286,2.28380,7.22962,203
24367,8.62240,2.23317,6.57172,187
24368,8.77116,2.46227,7.94945,236
24369,8.90428,2.34458,6.78456,194
24370,8.87804,2.34024,7.19969,206
