run,mean,std_dev,amplitude,nevents
24225,9.77277,3.78196,5.69912,271
24226,9.53397,4.03773,13.80687,702
24227,9.42458,3.84987,18.62588,905
24228,9.48539,3.77229,13.30268,643
24229,8.82979,3.16989,9.79254,401
24230,7.86940,2.55080,3.65426,129
24232,8.12254,2.97810,5.25393,208
24233,8.70707,3.46695,4.54888,200
24234,8.31598,3.11058,5.32126,223
24236,9.60009,3.70291,18.24816,857
24237,9.23730,3.39808,17.42723,769
24238,9.45644,3.78984,18.56873,913
24239,9.18693,3.21180,20.39029,869
24240,9.36002,3.73594,20.04848,962
24241,8.80443,3.28415,6.84863,285
24243,9.10928,3.75229,9.38346,455
24244,9.65574,3.63892,12.41337,574
24245,9.31062,3.83777,12.93315,630
24246,9.32117,3.29731,12.96467,564
24247,9.44740,3.51231,10.93729,499
24248,9.29735,3.83163,11.61713,564
24250,9.65879,3.86756,25.76559,1270
24251,9.50393,3.49138,28.12997,1282
24252,9.54450,3.75359,28.06025,1350
24253,9.77300,3.70714,28.95019,1358
24254,9.48369,3.63515,29.29430,1373
24255,9.49356,3.78433,27.37699,1318
24257,9.25354,3.58538,15.80869,734
24258,9.35647,3.82098,13.94375,673
24259,9.32822,3.75822,13.76060,663
24260,9.16368,3.37565,13.75764,600
24261,9.34039,3.15905,11.57540,488
24262,9.51604,4.41499,10.25534,557
24263,8.70997,3.54489,7.74985,355
24264,8.78578,4.03069,2.42544,122
24266,9.00939,3.25676,15.13206,664
24267,8.77878,3.34797,4.59028,200
24268,8.21642,2.90546,5.79288,224
24269,8.77595,3.14435,4.78523,197
24270,9.80681,3.75709,16.75447,805
24271,9.30738,3.46766,17.91574,805
24273,9.30765,3.39131,20.16916,899
24274,9.36374,3.69963,18.96362,898
24275,9.25950,3.55092,19.62300,904
24276,8.92186,2.89434,7.14976,276
24277,9.20713,3.45565,13.99931,627
24278,9.78245,3.78079,13.18978,632
24279,8.93847,3.04269,14.49564,601
24280,9.32331,3.74808,11.73540,561
24281,8.98306,3.35881,15.86443,701
24282,9.14910,3.33369,14.71221,641
24283,9.19665,3.26862,15.12332,650
24310,9.04776,3.43973,14.01992,642
24311,9.51198,3.81972,13.75447,663
24312,9.61583,3.89463,15.08578,736
24313,8.75580,3.50099,19.71431,915
24314,9.50506,3.91776,12.54142,622
24315,9.38662,3.75570,11.14547,534
24316,8.83325,3.71758,13.22660,635
24317,9.16750,3.51383,15.04755,680
24318,7.83552,2.13850,2.13222,70
24322,9.18341,3.42222,14.81465,668
24323,9.89888,3.45717,11.10829,490
24324,9.23079,3.69247,14.17049,671
24325,9.66025,3.89983,13.72753,670
24326,9.20757,3.60265,13.86497,646
24327,9.03409,3.50101,13.00525,594
24328,9.03503,3.30812,14.20984,635
24329,9.07509,3.48953,14.73594,673
24330,9.71875,3.62215,11.77293,534
24331,8.77127,3.47652,4.32208,200
24332,8.95832,3.55123,2.05893,91
24335,8.24443,2.29898,2.06322,69
24336,8.94686,3.38460,10.95227,488
24337,8.98659,3.82505,12.68780,625
24338,9.35110,3.79814,13.21664,639
24339,9.59226,3.74289,13.22856,630
24342,9.18249,3.49188,18.68178,849
24343,9.21896,3.78767,15.27004,743
24344,9.37734,3.95907,15.95237,802
24345,9.38497,3.52667,18.00183,821
24346,9.38745,3.76441,16.17575,782
24347,9.45316,4.11063,15.53948,801
24348,9.76847,4.23307,14.95234,782
24349,8.90999,3.88773,3.37317,164
24352,9.86975,4.16225,11.77699,605
24353,9.50613,3.53426,15.62045,710
24354,9.55537,3.54228,13.34016,606
24355,9.51131,3.81046,13.14356,630
24356,9.31027,3.80490,11.36294,544
