run,mean,std_dev,amplitude,nevents
25056,24.61259,7.33892,593.69392,26392
25059,25.77423,7.64241,746.82735,33907
25060,25.68752,7.66998,748.74990,34105
25061,25.02997,7.44669,822.48206,36877
25062,25.35107,7.60030,504.14848,22870
25063,25.15606,7.41185,263.14720,11748
25064,25.13983,7.44431,353.51538,15837
25065,25.88510,7.70965,704.55349,32146
25066,25.83083,7.68596,638.05406,29068
25067,25.72504,7.76039,635.66644,29227
25068,21.45603,6.52075,266.01175,11035
25069,25.78306,7.65324,714.03118,32423
25070,25.69036,7.61320,668.89065,30299
25071,25.71006,7.64133,780.88698,35480
25072,22.64508,6.83591,375.58582,16056
25073,20.27259,5.73790,145.87856,5385
25074,24.28622,7.34683,348.52641,15579
25076,19.72202,7.68090,166.83758,7943
25077,19.61992,7.85448,156.39281,7623
25078,19.70046,7.66046,173.30606,8300
25079,18.39183,6.90377,78.22203,3436
25080,18.55767,7.10647,78.62054,3496
25083,19.97904,7.44888,140.74114,6543
25084,20.03973,7.40075,293.47901,13632
25085,19.88841,7.56664,173.16805,8189
25086,20.15967,7.43261,243.05622,11324
25087,18.51569,6.93529,59.61897,2618
25088,18.38047,6.87933,65.14255,2826
25091,20.03053,7.39286,26.70520,1233
25092,19.87725,7.43862,155.13829,7220
25093,19.90591,7.43000,165.36102,7674
25096,21.32804,7.99635,308.74440,15158
25097,21.27400,8.01257,302.07909,14896
25098,21.27309,8.01788,319.87674,15794
25099,18.55366,7.19803,99.46906,4498
25102,21.34436,7.90140,382.82946,18683
25103,21.17941,7.90428,282.96364,13821
25104,21.44277,7.92871,257.95994,12608
25105,21.34803,8.04437,280.28706,13859
25108,20.38405,7.95817,238.17016,11749
25109,20.35040,7.76391,254.77667,12341
25110,20.35776,8.05715,251.96510,12586
25111,18.27652,7.07500,108.56659,4888
25112,18.40811,7.19272,106.78881,4835
25114,21.40671,8.05287,367.63359,18204
25115,21.63456,8.02745,372.83337,18394
25116,21.36133,7.92028,362.06525,17691
25117,18.58424,6.95416,103.80954,4578
25119,18.69736,7.11171,114.79357,5157
25120,19.77338,7.23608,166.81982,7584
25121,19.86257,7.30337,178.58854,8147
25122,20.04468,5.66256,853.98813,31231
25123,20.16663,5.61732,661.76813,24064
25124,19.18679,5.33145,412.76823,14158
25126,19.45634,5.44123,29.16647,1018
25127,19.31178,5.29465,475.60195,16304
25128,19.43956,5.24297,460.90009,15632
25129,19.38719,5.34139,508.13208,17530
25130,18.30314,5.43468,10.29369,356
25131,18.87583,5.18636,186.71039,6221
25134,19.08165,5.14468,227.11801,7539
25135,19.14531,5.23369,231.66388,7806
25138,21.60952,6.40618,936.13548,38236
25139,22.32818,6.62721,1146.77431,47947
25140,22.28752,6.63631,1208.75568,50637
25141,20.01848,5.87398,491.12506,18578
25146,20.00144,5.78742,443.43924,16508
25147,19.79902,5.79129,114.24238,4251
25148,19.81768,5.62820,374.62430,13714
25149,19.92345,5.74691,351.92279,13070
25150,20.00532,5.66605,528.95929,19405
25151,18.96991,5.45129,169.27181,5948
25154,19.50212,5.44723,212.84942,7511
25157,20.09844,5.83475,244.21937,9227
25158,20.22041,5.86000,414.11310,15686
25162,20.22145,5.82300,740.04326,27879
25163,19.61855,5.59031,467.32983,16925
25164,19.66838,5.63692,461.54122,16853
25165,19.91598,5.82651,511.12473,19130
25166,19.66952,5.57947,454.40231,16493
25167,19.85361,5.74647,432.81632,16094
25168,19.77541,5.65351,508.11705,18620
25169,19.66657,5.57589,425.72586,15423
25170,19.03811,5.44386,168.85067,5895
25171,19.42285,5.40845,203.56662,7076
25181,19.13752,7.17579,432.70110,19607
25182,19.25157,7.23701,358.07794,16327
25183,19.19993,7.34763,330.94021,15307
25184,17.57129,6.64016,149.27103,6269
25185,17.72883,6.78028,134.58351,5727
25187,17.85301,6.79786,137.20571,5864
25189,18.41039,6.79279,197.87267,8478
25190,18.35789,6.85077,191.93909,8275
25192,20.24874,7.58279,606.58108,28768
25193,20.22403,7.64211,513.18009,24515
25194,20.31473,7.65169,593.04680,28326
25195,19.67601,7.24616,429.27231,19567
25196,19.67050,7.32137,348.15461,16067
25197,19.50542,7.16897,392.23020,17739
25198,19.61388,7.31626,416.92901,19195
25200,19.76215,7.68183,563.45339,27101
25201,19.90561,7.71444,649.86932,31319
25202,17.92202,6.99832,191.19662,8437
25203,18.85901,6.98857,527.57460,23354
25204,17.62688,6.58584,133.41904,5541
25205,-19.18589,27.38326,328.93044,12581
25206,-19.91455,27.78274,331.32207,12562
25207,-14.35698,25.86071,315.30512,13666
25208,-14.78152,26.15503,257.27913,11125
25210,-9.49733,22.49742,72.07608,3198
25211,-3.85676,20.35953,67.01146,3408
25214,-0.90941,20.97633,180.08954,10651
25217,-23.31779,28.68890,371.35136,12787
25218,-13.54540,25.69503,318.95852,14179
25219,-20.71341,28.31449,379.39763,14335
25220,-4.92866,20.52869,71.09517,3480
25221,-10.06236,21.90634,76.85057,3207
25222,0.72858,20.22478,196.83788,11972
25227,14.69937,5.41640,66.08858,2237
25228,14.97767,5.24631,54.56568,1826
25229,14.19953,5.10923,22.77420,710
25230,14.22023,5.49560,18.30833,615
25233,14.69824,5.22350,24.33506,778
