run,mean,std_dev,amplitude,nevents,chi2,ndf,chi2_ndf
24713,8.043047730719655,3.1005786297108076,17.84648644690809,896,111.95132806687657,51,2.1951240797426776
24714,8.182738241559841,3.064889998977925,19.040696934528167,960,104.53066961558486,50,2.090613392311697
24715,7.996470117851159,3.2071752498612214,17.831588102305407,934,84.91616187896301,52,1.6330031130569809
24716,7.998962860587757,3.0182661496336047,19.2872413571171,940,71.98205593688132,47,1.5315331050400283
24717,7.5549928340101,3.337824880543979,16.619133731492905,852,72.46193897967956,53,1.3672063958430105
24718,7.333649166273449,3.189652838321892,17.69568951062065,894,133.19179894021647,51,2.611603900788558
24719,7.62885230136951,2.9429134735657403,16.64163344949783,804,58.32594182494116,49,1.190325343366146
24720,7.484928893954577,3.06786634880419,11.519542847543066,574,69.29127200892968,49,1.4141075920189732
24721,7.823074126317636,3.0635633627610557,12.371258296545808,620,56.889759113851625,46,1.2367338937793833
24722,7.763251274923175,3.473407140254062,11.044030936196004,595,60.43763469233748,51,1.1850516606340682
24723,8.229000391933324,2.758442837598239,11.556853505245309,543,64.17895233500138,42,1.528070293690509
24724,7.1852194217050664,2.6938172443847948,5.311949389668593,244,57.48965138047298,43,1.3369686367551856
24725,8.272952126325729,2.738018951948468,5.373054629402677,253,58.91386487643388,41,1.436923533571558
24726,7.173151264576864,3.376171642882585,4.1784896697345255,217,66.88223303175188,47,1.423026234718125
24727,6.932563635915788,3.2386015426392865,3.4138045645583257,168,34.31387432095337,44,0.7798607800216675
24728,7.34539684752387,3.0960581221296275,4.789678129163682,243,81.56930601506895,44,1.8538478639788396
24729,7.91050699876142,2.7314712445963414,4.928350098716762,239,61.34975608250714,40,1.5337439020626786
24730,7.809540215279474,2.915902586444008,6.306069989371488,305,59.053614332952094,46,1.2837742246293933
24731,8.26342372488761,3.2294125066224897,7.287241208980762,365,55.37990879417594,49,1.130202220289305
24732,7.616725364040587,3.407359011850647,6.571377572634789,354,93.82165309543532,51,1.8396402567732417
24733,7.236789477450368,2.3519737362823285,3.3679988706835333,138,31.368385990849177,36,0.871344055301366
24734,7.935620594415102,2.796386030773751,6.517660192196844,316,57.48947084182485,45,1.2775437964849965
24736,7.467078045669593,3.107125618681248,6.693974371046994,335,102.16348505914264,47,2.1736911714711202
24737,7.0391680088986766,3.437161048885209,3.2552103160826245,179,45.832364159841624,45,1.018496981329814
24738,7.7041166295320025,3.161317725660116,8.093424591168214,403,73.16689113007533,48,1.5243102318765693
24739,7.536706159727104,2.806925295802999,8.15836014958246,382,50.85769036319815,44,1.1558565991635943
24740,7.309156261569185,2.92155122336263,8.351761122443506,405,72.9589432016048,46,1.5860639826435825
24741,8.05885411633344,2.7183334405676365,8.31209187612201,381,67.02595444334655,39,1.7186142164960654
24742,7.498306517059414,2.8037966922878024,9.411409560475079,441,69.73956830859805,46,1.5160775719260446
24743,7.710433860823805,3.0104802357636546,8.24018653484204,405,101.33218542784802,46,2.2028735962575654
24744,7.677513276396563,2.931251091758723,1.4105689155022783,64,10.90594116634803,31,0.3518045537531623
24745,7.894945181232536,2.761061199042359,5.539126033514904,253,33.17795585876553,41,0.809218435579647
24746,7.351023980514079,2.710706775803172,8.159331550932384,361,52.13239657397198,40,1.3033099143492994
24747,7.509667556962447,2.7735510199535405,5.5813075521999345,248,45.98307364789898,42,1.0948350868547376
24748,7.0427081566497955,2.6336098646341934,2.3108159708017983,107,15.220171141936005,34,0.4476520924098825
24755,8.0153594067377,3.4173208505092436,3.03056540922004,165,28.75969776451842,43,0.6688301805701958
