run,pmt,nevents,calibration_constant,calibration_error,chi2,chi2_ndf
23999,1,1394,3.5127669775410655,0.08981889630658596,127889.48764558995,1660.9024369557137
23999,2,4394,6.858146628184458,0.2848667251476103,315.95467736863463,4.103307498293956
23999,3,2566,5.06061613411132,0.16666163411180737,79.38433775625273,1.0309654254058798
23999,4,817,6.771582572295431,0.41956311218545506,51.29710505319744,0.6661961695220447
24001,1,1949,3.9554763707929825,0.07130516434625438,6031007341181.975,78324770664.70097
24001,2,5842,6.9223595631513914,0.2684518237559966,574.452666880251,7.460424245198064
24001,3,3499,4.939303117699006,0.16659140602184674,108.95901925589376,1.4150521981284905
24001,4,1193,6.170353421519028,0.42986291526446624,118.30631829393427,1.5364456921290164
24002,1,2051,3.8700840084011987,0.10121307611462114,4146.1547127272825,53.84616510035432
24002,2,6208,6.7033109948480325,0.20923863475539983,215.268385212835,2.7956933144524028
24002,3,3771,4.908049040187294,0.13684340219335228,3568.871601836257,46.34898184202931
24002,4,1257,7.038964429245784,0.533333775035978,100.49555495251315,1.3051370773053654
24003,1,1972,3.8078006191451266,0.09101715617429303,41039998527.55378,532986993.8643348
24003,2,5818,6.697704866104502,0.18798110489612338,238.29224075440965,3.0947044253819436
24003,3,3374,4.9804186800633845,0.16645036500753604,351.99421349450995,4.571353422006623
24003,4,1198,6.906222335559717,0.4630696341402019,109.64689974895765,1.423985711025424
24004,1,1261,3.670651599064172,0.11435851706133472,29981.96119549745,389.3761194220448
24004,2,3767,7.545660187759009,0.31996787860192377,121.24215644898355,1.5745734603764097
24004,3,2287,5.185591431112921,0.11367543293374383,285.5126585564135,3.707956604628747
24004,4,787,6.781362640869453,0.5219251803040784,73.59512286351344,0.9557808164092655
24005,1,1715,3.7969166514120705,0.12145487939547163,31113057898445.73,404065686992.8017
24005,2,5589,6.790379334246092,0.2306720930881389,229.19790093075812,2.9765961159838716
24005,3,3561,4.894223969824062,0.11373123187040757,253.63275309199986,3.2939318583376607
24005,4,1187,7.446047083618887,0.6063653064368364,151.5278153670953,1.9678937060661725
24006,1,1471,3.979010264303803,0.11979505452193143,980.1157779473536,12.728776336978619
24006,2,5033,6.901156028266069,0.22162059160423453,360.7360057093319,4.684883191030284
24006,3,3054,5.232931539516202,0.12031533168815538,713.8150704340698,9.270325590052854
24006,4,988,6.701052248449678,0.5238266005758511,114.77315250988094,1.490560422206246
24007,1,1436,3.69249997264995,0.12442732963027943,28.88110371665266,0.37507926904743716
24007,2,4999,6.740052790246551,0.2299509205986535,304.87183208660247,3.9593744426831488
24007,3,3150,5.114400182499419,0.14217153695369134,141.87750404478822,1.8425649875946524
24007,4,1013,6.745386004190559,0.4736710892292405,84.58578109390336,1.0985166375831605
24008,1,432,4.137994707608184,0.239711845233708,60.48246402952892,0.7854865458380379
24008,2,1478,6.351802086182687,0.3159574849442449,192.3022787499391,2.4974321915576505
24008,3,841,5.519040039846734,0.28807658276257225,43.577332836382865,0.5659393874854918
24008,4,308,6.937952370057147,0.6095919766311633,42.278427722703384,0.5490704899052388
24009,1,2161,3.883487981590669,0.10560190037751505,4662016.919944329,60545.67428499129
24009,2,7049,6.6418762898824815,0.20616979767842736,568.964633255597,7.38915108124152
24009,3,4406,4.92406063349403,0.14776835918648515,143.88542582136864,1.8686418937840084
24009,4,1423,6.580703809111551,0.5302401790540929,151.01799921385594,1.9612727170630642
24010,1,1882,3.7905962844942818,0.09246921022270799,949.1589470293081,12.326739571809197
24010,2,6384,6.568603373428373,0.2066889214930261,216.99612230612115,2.8181314585210537
24010,3,3965,5.0532006543538275,0.14510982770119715,179.21923385961378,2.327522517657322
24010,4,1276,7.818819461855534,0.6280897387551221,135.6485150833435,1.7616690270564093
24011,1,1391,3.844231174545275,0.15954500533941224,710.0528717711838,9.221465867158232
24011,2,3888,6.688120972480934,0.2554320209718933,307.0329238093466,3.987440568952553
24011,3,2224,4.658135514281264,0.14411957315349888,55723.26423348366,723.6787562790086
24011,4,748,7.644480097795488,0.673077906918558,81.34315359214672,1.0564045921058016
24012,1,1291,3.6506850338969707,0.14772739427269496,49.33884702017288,0.6407642470152322
24012,2,4003,6.516191040523934,0.2551496650468967,120.8274429606816,1.5691875709179428
24012,3,2267,4.811622127472205,0.18749979008221335,525.5892750922931,6.825834741458351
24012,4,743,7.333348733015004,0.5955300997120334,72.05762032344454,0.9358132509538252
