run,run_type,filename,BCM2_Q,ps5,ps6,h_esing_Eff,p_esing_Eff,hDead,pDead
25591,HEE,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_25591_-1.root,3456.72,-1,-1,-999,0.9942,1,1
25592,HEE,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_25592_-1.root,3713.48,-1,-1,-999,0.9943,1,1
25593,HEE,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_25593_-1.root,3021.27,-1,-1,-999,0.9944,1,1
25594,HEE,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_25594_-1.root,3566.2,-1,-1,-999,0.994,1,1
25595,HEE,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_25595_-1.root,3579.92,-1,-1,-999,0.9944,1,1
25596,HEE,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_25596_-1.root,3352.25,-1,-1,-999,0.9943,1,1
25597,HEE,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_25597_-1.root,3312.72,-1,-1,-999,0.9945,1,1
25598,HEE,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_25598_-1.root,2752.09,-1,-1,-999,0.9945,1,1
25599,HEE,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_25599_-1.root,2948.34,-1,-1,-999,0.9939,1,1
25600,HEE,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_25600_-1.root,3009.01,-1,-1,-999,0.9925,1,1
25601,HEE,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_25601_-1.root,2842.96,-1,-1,-999,0.9929,1,1
25602,HEE,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_25602_-1.root,2387.76,-1,-1,-999,0.9939,1,1
25603,HEE,/Users/juliogutierrez/OneDrive - University of Tennessee/R-sidis_analysis/pass0/ROOTfiles/skimmed_coin_replay_production_25603_-1.root,4411.19,-1,-1,-999,0.994,1,1
